NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2014,585,10002,10028,904,51945,1,4205407,42,4,26,M,2005,2009,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,EACBBBDDBCDACCBBADABDCDEDCB,EACBBBDDBCDAXXXBADXBDCDEXCB,ACEBBCED,11110111.0,EBCBBBDDBCDAECDBADEBDCDEDEC,101111111111999111911111900,555,555,555,333,555,555,333,333,333,555,555,72.7,52.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4,86.4,40.0,0.0,80.0,40.0,B,C,C,A,B,D,B,D,B,A,A,A,E,F,D,A,B,C,D,A,A,B,A,A,42.0,B,A,B,A,A,C,D,E,E,F,5.0,4.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,3.0,6.0,5.0,6.0,6.0,6.0,8.0,1.0,1.0,4.0,7.0,7.0,6.0,5.0,1.0,6.0,3.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,A,A,F,H,F,E,I,F,A,D,A,D,D
2014,206,10008,10020,3502,18233,1,3550308,35,3,22,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,AEEBACCD,10110101.0,CEDDCECBCDBEEDD*ECAACBDEBCD,081191111011111991111011910,555,555,555,555,555,555,555,555,555,555,555,72.3,59.5,62.5,55.0,96.0,80.0,100.0,14.0,70.0,0.0,76.5,81.8,46.7,100.0,0.0,40.0,C,C,B,B,A,B,E,D,D,A,C,A,C,D,A,A,B,C,E,B,A,A,A,A,35.0,A,A,B,C,B,C,C,E,C,C,6.0,4.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,6.0,8.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,4.0,B,B,I,I,A,B,B,D,E,B,B,B,A
2014,43,10001,10028,2402,2540,1,4205407,42,4,26,M,2005,2008,2,0,0,1,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,CCEBDCED,1111111.0,CDABCCBCBCACADADBABBEDDEECB,010101911919010009111911911,555,555,555,555,555,333,555,333,333,333,333,56.0,53.9,87.5,3.5,7.0,35.0,0.0,0.0,0.0,0.0,56.7,66.7,0.0,0.0,0.0,0.0,A,B,A,B,B,B,D,D,B,A,A,A,F,F,B,C,G,B,A,A,A,C,A,A,42.0,B,A,B,A,A,B,B,E,E,A,6.0,6.0,5.0,4.0,3.0,4.0,6.0,6.0,5.0,5.0,3.0,3.0,6.0,8.0,8.0,1.0,4.0,6.0,6.0,6.0,3.0,2.0,6.0,3.0,8.0,8.0,4.0,2.0,5.0,6.0,2.0,7.0,8.0,2.0,6.0,6.0,7.0,4.0,3.0,3.0,2.0,1.0,A,B,G,C,A,A,D,A,A,C,C,A,A
2014,4858,10003,10022,3502,74082,1,2601201,26,2,23,M,2008,2011,2,1,1,0,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,BCEBAACE,1110000.0,CBDDDEEBCDDEEABADCBCEADBBEB,081191011001100991000110901,555,555,555,333,555,333,333,333,333,333,333,37.5,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,50.0,0.0,0.0,0.0,0.0,.,C,C,B,B,C,D,D,B,A,A,A,D,D,B,D,E,C,B,B,A,A,A,A,26.0,B,A,B,G,B,C,D,E,A,C,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,3.0,D,H,I,I,A,D,C,C,B,B,C,C,C
2014,746,10001,10028,2001,16590,1,2304202,23,2,26,F,2006,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ADABBCDD,10010101.0,BDCCCACDADDDAAAECCCDBBEBBAC,011109109001110090000900900,555,555,555,555,555,555,555,555,555,555,555,34.6,48.8,50.0,47.0,28.0,40.0,25.0,66.0,50.0,70.0,29.8,31.8,18.3,35.0,0.0,20.0,C,C,B,B,C,B,D,D,C,A,C,A,B,B,D,C,A,D,C,A,A,A,A,A,23.0,A,A,A,G,A,D,B,E,H,A,3.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,1.0,1.0,4.0,5.0,6.0,1.0,7.0,3.0,4.0,4.0,6.0,5.0,5.0,7.0,1.0,7.0,1.0,5.0,1.0,6.0,6.0,1.0,A,B,E,A,A,A,B,B,A,B,A,B,B
2014,480,10008,10020,1602,122090,1,3305802,33,3,21,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,9,0,ACEBDCED,ACEBDCED,ACEDAABEDBCABECCDBCAECDEDCB,XCEDAAXXDBXAXXCXDBCXECDEXCB,BDDBBCCD,10101.0,ACEEAABDDCBDEBBCDBAECCDCABE,911011991090990911090110900,555,555,555,555,555,555,555,555,555,555,555,46.2,40.7,37.5,45.5,43.0,55.0,40.0,48.0,60.0,45.0,48.0,50.0,36.7,0.0,30.0,80.0,C,D,C,B,B,B,B,A,B,A,A,A,D,E,B,C,C,A,A,E,A,F,A,A,33.0,A,A,A,B,A,A,B,E,A,C,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D,J,I,I,A,D,D,B,A,B,B,B,B
2014,417,10005,10028,2001,103338,0,3550308,35,3,42,F,1989,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AEEBAACD,10110001.0,DCCCEBDABEDDAACADECCDBDCBCB,101119019101111191011910911,555,555,555,555,555,555,555,555,555,555,555,69.1,58.8,50.0,72.0,77.0,65.0,80.0,67.0,75.0,65.0,72.5,77.3,45.0,50.0,15.0,70.0,D,D,A,B,B,B,E,D,D,B,A,A,B,B,C,F,C,B,A,B,A,A,A,A,33.0,A,C,A,A,A,B,C,E,A,E,6.0,6.0,5.0,5.0,6.0,8.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,5.0,8.0,8.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,7.0,7.0,A,B,A,B,A,D,D,E,A,B,B,B,B
2014,7,10002,10028,905,31302,1,3548906,35,3,30,F,2001,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,AEACABBEBCCECADDEBDEDBDEDCB,AEXCABBEBCXECADDEBDEDBDEXCB,DEEBBCED,110111.0,ECEAABBEBCBECADEEADEDBDCCEB,009011111191111010111110901,555,555,555,555,555,555,555,555,555,555,555,70.3,75.1,62.5,94.0,90.0,90.0,90.0,98.0,90.0,100.0,68.7,70.8,56.7,25.0,60.0,85.0,B,C,B,B,B,A,A,E,D,E,A,A,B,B,D,B,D,C,A,A,A,B,A,A,35.0,B,A,B,K,A,B,E,E,H,C,5.0,5.0,6.0,6.0,6.0,2.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,8.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,6.0,8.0,4.0,8.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,4.0,4.0,5.0,8.0,6.0,6.0,5.0,C,G,I,I,A,A,D,B,E,B,B,C,A
2014,496,10005,10028,3002,106676,0,3516200,35,3,28,M,2005,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,EBCDACEDBABDECADBEDAEADEDCB,EBCDACEDBABDECADXEDXEADEXCB,ACEBDCED,11111111.0,EBCEEEADBABEEAACBEDEEADEEEB,111000011110101091191111901,555,555,555,555,555,555,555,555,555,555,555,68.9,93.0,100.0,82.5,72.0,60.0,75.0,93.0,65.0,100.0,60.9,66.7,28.3,20.0,20.0,45.0,C,C,C,C,C,C,D,A,B,A,A,A,E,E,B,F,C,B,C,B,A,A,A,A,35.0,A,A,B,A,A,E,B,E,H,B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,A,A,C,A,A,C,E,A,C,C,D,D
2014,496,10005,10028,2402,106678,0,3516200,35,3,42,F,1998,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,AEEBBDED,10110011.0,CECDEBCEEBEDEADCCDDCEBDEDCD,001000900909000009001911910,555,555,555,555,555,555,555,555,555,555,555,30.3,52.3,62.5,37.0,37.0,65.0,30.0,37.0,65.0,30.0,23.0,23.8,18.3,10.0,25.0,20.0,D,C,C,B,B,D,B,D,B,B,A,A,C,A,C,E,B,B,B,B,A,A,A,A,35.0,A,C,B,C,A,C,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,B,A,A,D,D,D,A,B,B,A,A
2014,5600,10008,10022,3502,50453,1,4314902,43,4,21,F,2010,2010,2,0,1,0,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,CCEBCCDD,1110101.0,CBDDEEDBCEBEADCABCBDCAADCAB,081191011111010991001100901,555,555,555,555,555,555,555,555,555,333,333,55.9,68.5,62.5,77.5,95.0,75.0,100.0,60.0,60.0,60.0,51.7,59.1,10.0,30.0,0.0,0.0,B,C,B,B,B,B,D,E,D,A,C,A,C,E,B,D,F,C,D,H,A,B,A,A,43.0,A,A,D,A,A,E,D,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,I,H,C,A,B,B,E,A,A,A,A,A
2014,953,10008,10028,3502,24225,1,3548500,35,3,21,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,CBDCABEA,10.0,CDEDEABCDBBCDADABDDACAECCDB,080190000010001990011100901,555,555,555,333,555,555,333,333,555,333,333,23.6,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,31.8,13.3,40.0,0.0,0.0,B,C,D,B,C,D,B,C,C,A,A,A,C,B,B,E,D,C,B,B,A,A,A,A,35.0,A,A,B,A,A,B,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,G,A,A,A,A,E,E,B,B,B,B
2014,5,10002,10028,2402,104018,1,2208007,22,2,24,M,2008,2009,2,0,0,1,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,ADEBDCED,10111111.0,ADCDBEBDDCACEBAEDDECBDDDDDD,111010900919000119000910900,555,555,555,555,555,555,555,555,555,333,333,44.6,75.9,87.5,58.5,38.0,90.0,25.0,79.0,75.0,80.0,34.1,38.1,11.7,35.0,0.0,0.0,B,C,A,B,B,C,C,D,E,A,C,A,D,D,D,A,B,E,E,A,A,A,A,A,22.0,D,A,B,C,A,B,D,E,B,A,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,3.0,5.0,4.0,6.0,5.0,6.0,3.0,1.0,1.0,6.0,5.0,5.0,6.0,5.0,1.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,B,F,B,D,A,A,D,A,E,B,B,D,B
2014,4277,10005,10022,2001,1056475,1,1302603,13,1,39,F,1994,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACDBDCED,11011111.0,BECCEEDACEBDAACAAEBEDDDCBEB,001119019111111191001910901,555,555,555,555,555,555,555,555,555,555,555,67.0,78.5,87.5,65.0,36.0,60.0,30.0,94.0,70.0,100.0,63.2,68.2,35.0,10.0,10.0,85.0,C,C,C,A,A,B,E,D,D,B,C,A,B,D,C,D,B,C,D,C,A,A,A,A,13.0,A,B,C,A,A,B,B,E,A,H,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,A,B,I,I,A,A,B,C,C,B,B,B,B
2014,568,10001,10028,2001,1143724,0,2111300,21,2,43,F,1992,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,BCBEEBAB,1000000.0,EBCBCCBDDBCCCBEEBCBCECCEDCE,001009009000000090010901910,555,555,555,555,555,555,555,555,333,555,555,19.3,22.5,12.5,37.5,10.0,50.0,0.0,65.0,65.0,65.0,18.2,18.2,18.3,0.0,10.0,45.0,C,C,B,A,A,C,D,B,D,B,C,A,B,B,C,C,C,E,D,A,A,A,A,A,21.0,A,C,B,G,A,D,C,E,C,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,G,B,C,A,A,A,C,A,A,A,A,A
2014,9,10001,10028,3502,754,1,4113700,41,4,34,M,2000,2005,2,1,0,0,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,AABBABCA,10010000.0,EEEDEDEBADEECCCADDACAAECCAC,080190010001000990100100900,555,555,555,555,555,555,555,555,555,555,555,26.3,45.2,25.0,75.5,58.0,30.0,65.0,93.0,65.0,100.0,20.0,22.7,5.0,15.0,0.0,0.0,D,D,E,C,C,D,B,A,D,B,E,A,A,B,C,B,A,F,B,A,F,A,A,B,41.0,A,A,G,B,B,C,C,E,H,A,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,7.0,6.0,A,J,I,I,A,B,B,B,A,B,A,B,A
2014,298,10005,10028,2001,89380,0,4113700,41,4,39,F,2007,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,DECCBCAC,100.0,CECBABDBBCCBAAEAADCCBBCCEDA,001009009000110190010900900,555,555,555,555,555,555,555,555,555,555,555,23.1,27.9,12.5,51.0,43.0,55.0,40.0,59.0,55.0,60.0,21.5,22.7,15.0,35.0,10.0,0.0,E,D,B,E,D,E,D,A,B,B,C,A,B,B,C,D,A,F,A,B,A,A,A,A,35.0,A,A,F,A,A,C,B,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,A,B,I,I,A,B,B,A,A,A,A,B,B
2014,298,10005,10028,2402,97986,0,4113700,41,4,26,F,2007,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,EAEBBCED,110111.0,ECCDBCAEABBAEDCDEABDCEBABBC,001011900909010009100900900,555,555,555,555,555,555,555,555,555,555,555,33.5,61.9,62.5,61.0,62.0,70.0,60.0,60.0,40.0,65.0,24.0,23.8,25.0,10.0,10.0,55.0,C,C,D,C,B,C,B,C,D,B,C,A,B,D,C,D,B,E,D,B,A,A,A,A,15.0,A,A,B,A,B,B,D,E,A,C,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,C,B,I,I,A,C,D,D,A,B,C,A,A
2014,3663,10005,10022,2001,86810,1,5300108,53,5,26,F,2007,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACDECCAD,11000101.0,DDCEEBCABEBDAADEBDECCDEBCBE,111019119111110090010900900,555,555,555,555,555,555,333,555,555,555,555,47.3,43.2,50.0,33.0,0.0,0.0,0.0,66.0,50.0,70.0,48.6,54.5,15.0,25.0,0.0,20.0,D,D,A,C,D,D,D,D,D,B,D,A,A,A,C,B,B,E,B,B,A,A,A,A,53.0,A,A,A,K,B,E,B,E,E,B,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,6.0,5.0,1.0,2.0,6.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,3.0,6.0,4.0,3.0,5.0,3.0,A,A,E,A,D,B,B,E,A,A,A,B,B
2014,2426,10005,10022,2001,118358,1,1501402,15,1,22,M,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AEDBBCCD,10010101.0,EDCEEBDABECDACCAAEAEDACABED,011019019101101191101900900,555,555,555,555,555,555,555,555,555,555,555,52.2,53.2,50.0,58.0,38.0,70.0,30.0,78.0,70.0,80.0,51.8,54.5,36.7,45.0,30.0,35.0,D,D,C,A,A,B,B,D,D,A,A,A,D,D,B,F,C,C,E,B,A,A,A,A,15.0,B,A,B,A,B,C,B,E,A,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,6.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,6.0,6.0,4.0,1.0,6.0,1.0,6.0,A,D,G,A,A,B,B,B,D,B,B,B,A
2014,1270,10005,10020,2001,87444,0,3543402,35,3,22,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ABEBAAED,10110011.0,EEEEEADABABEABCAAECDCADBBEE,000019019010101191000910900,555,555,555,555,555,555,555,555,336,555,555,37.3,53.5,62.5,40.0,44.0,60.0,40.0,36.0,60.0,30.0,31.9,36.4,6.7,0.0,0.0,20.0,D,C,B,B,B,C,B,D,D,A,A,A,C,B,B,E,D,C,C,B,A,A,A,A,35.0,A,A,C,E,A,A,C,E,B,I,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,6.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,A,A,H,A,D,D,A,B,B,B,B,B,B
2014,663,10008,10028,3502,70532,1,3106200,31,3,30,M,2002,2007,2,0,0,1,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,DCEBEEED,1110011.0,EEDEBDEBCCBEEDCADCDDCABCEED,081090011011110991001100900,555,555,555,333,555,555,333,333,555,333,333,40.3,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,45.5,16.7,50.0,0.0,0.0,C,D,A,B,B,D,D,D,B,A,A,A,D,D,B,D,B,D,E,B,A,A,A,A,31.0,A,A,A,A,B,C,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,G,F,A,A,F,C,E,A,A,A,A
2014,319,10008,10028,1502,7199,1,3550308,35,3,26,M,2005,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,7,0,ACEBDCED,ACEBDCED,BCBDDDECEEABCACDABDAEADEDCB,BXXXDDECEXXBCACXABDAEADEXCB,AAEEDAAD,10101001.0,ADABEAAABAEBADACAABAAAAACEA,099900000991000910010100900,555,555,555,555,555,555,555,555,555,333,555,30.9,63.6,50.0,84.0,89.0,45.0,100.0,79.0,75.0,80.0,20.0,20.0,20.0,60.0,0.0,0.0,D,D,D,D,D,D,B,D,D,A,B,A,D,C,B,D,B,C,E,D,A,A,A,A,35.0,A,A,B,A,A,D,C,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,B,H,I,I,F,E,I,F,B,A,A,A,A
