NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2015,23,10008,10028,26,39663,1,4313409,43,4,43,M,1991,2000,2,0,0,1,1,1,0,8,0,0,0,27,0,7,0,ACABDDCE,ACABDDCE,CDBDCAEBBDBBDACAAADEDACDCEE,CDXXCAXBBXXBDACAXADEXACDCEE,ACACDDAE,11101101.0,CDECEACCDBADEACABADEACCAEAE,119901900990011191119010001,555,555,555,555,555,555,555,555,555,555,555,58.1,75.4,75.0,76.0,89.0,85.0,90.0,63.0,75.0,60.0,52.3,55.0,36.7,60.0,50.0,0.0,C,C,B,B,B,C,B,D,D,A,E,A,B,A,D,B,B,C,E,C,A,A,A,E,43.0,A,B,F,K,B,B,C,E,C,E,5.0,8.0,4.0,8.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,4.0,5.0,4.0,8.0,8.0,4.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
2015,546,10008,10028,2,11221,1,3550308,35,3,23,F,2009,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCABDDCD,1111110.0,AABEBDDDACADABBCDBEACBCCCAD,111100109900011118910110001,555,555,555,555,555,555,555,555,555,555,555,61.2,81.4,75.0,91.0,87.0,75.0,90.0,95.0,75.0,100.0,54.5,56.5,43.3,20.0,55.0,55.0,C,C,C,B,A,C,C,D,B,A,D,A,E,E,B,E,F,B,D,B,A,A,E,A,35.0,B,A,B,A,A,E,B,A,C,F,5.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,6.0
2015,2233,118,10022,85,112080,1,3106200,31,3,27,F,2008,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,DACBBCECDDEDEABBEACEECACABC,DACBBCEXDDEDEABBEACEEXACABC,ABCBEDAE,10010101.0,DAABECDDDDEDCABBEABECAAEDBD,110101091111011111010910010,555,555,555,555,555,555,555,555,555,555,555,60.7,55.4,50.0,63.5,67.0,55.0,70.0,60.0,60.0,60.0,62.4,64.0,53.3,50.0,80.0,30.0,C,D,C,B,B,C,B,A,C,B,A,A,D,D,B,B,B,A,E,D,A,A,A,C,31.0,A,A,F,A,B,B,D,E,E,B,6.0,4.0,6.0,6.0,3.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,3.0,5.0,6.0,5.0,4.0,3.0,1.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,2.0,2.0,2.0,6.0,6.0,4.0,1.0,4.0
2015,668,10005,10020,22,15443,1,1302603,13,1,50,M,1984,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACCDDEDD,11001000.0,CBDBDECABBECABCEDCBCCDDCDCD,001001099000000109099901008,555,555,555,555,555,333,555,555,333,333,333,23.4,42.7,37.5,50.5,43.0,55.0,40.0,58.0,50.0,60.0,17.0,20.0,0.0,0.0,0.0,0.0,C,C,D,B,B,D,B,D,E,C,C,A,E,B,C,C,C,E,D,E,A,A,A,A,13.0,A,B,F,G,B,B,C,E,H,F,6.0,6.0,4.0,6.0,6.0,4.0,5.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,8.0,8.0,4.0,3.0,5.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0
2015,163,10005,10028,2,19307,1,3304557,33,3,26,F,2006,2007,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BAEDCBCA,10.0,BABCCDCBCABACBBCAABABBABADC,011000009911011108911100010,555,555,555,555,555,555,555,555,555,555,333,42.3,35.3,12.5,69.5,45.0,65.0,40.0,94.0,70.0,100.0,44.6,47.8,26.7,60.0,20.0,0.0,B,A,A,D,A,B,A,D,B,B,D,A,B,D,C,H,B,C,E,E,F,F,A,A,33.0,D,A,B,G,A,C,B,E,B,C,6.0,5.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,6.0,2.0,3.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,1.0,1.0,6.0,5.0,1.0,5.0,2.0,5.0,1.0,6.0,6.0,6.0,4.0,6.0,1.0,6.0,6.0
2015,521,10005,10028,22,57530,1,3550308,35,3,23,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CAADDDDC,101100.0,CBDABEDEAABBDCCEEAAAE.DCBAD,001111099100100109099901118,555,555,555,333,555,333,333,333,333,333,333,37.5,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,50.0,0.0,0.0,0.0,0.0,C,D,C,B,B,D,B,D,D,A,A,A,D,C,B,C,C,D,E,I,A,A,A,A,35.0,A,A,B,C,A,C,B,E,E,C,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0
2015,322,10008,10028,104,1258857,1,3548500,35,3,22,M,2013,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ECEDCBDDBCAADDBBADEECEECAAD,ECEDCBDDBCAADDBBAXEECEECAXD,CCBBDBBE,1011001.0,ACEACBDDBABBDDCBAAEECDBCCBC,011011111000110119111001090,555,555,555,555,555,555,555,555,555,555,555,55.8,55.0,50.0,62.5,62.0,70.0,60.0,63.0,75.0,60.0,56.0,60.0,33.3,55.0,0.0,45.0,C,D,C,C,B,C,E,D,C,A,A,A,D,D,D,D,B,A,D,E,A,A,A,A,35.0,D,A,G,K,B,D,B,E,E,B,8.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,4.0,6.0,4.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,6.0,4.0,6.0,5.0,5.0
2015,671,10005,10028,22,89309,0,5002704,50,5,44,F,1989,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ADDEDDBE,10001101.0,EDCBCBCAABEEDCCECDCDCDDCACC,000000099001100119199901008,555,555,555,555,555,555,555,555,555,333,333,35.1,60.8,50.0,77.0,79.0,75.0,80.0,75.0,55.0,80.0,26.5,30.0,6.7,20.0,0.0,0.0,D,D,A,B,B,C,B,B,*,B,A,A,B,B,C,E,B,E,D,H,A,A,A,A,31.0,A,B,A,K,A,B,B,D,F,I,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,5.0,4.0,1.0,1.0,8.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,8.0,2.0,2.0
2015,586,10002,10028,2,14363,1,3304557,33,3,23,M,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCADDDAD,1101100.0,BABEACDDDEBAABBCDCACCBECEEB,011100109911011118900100100,555,555,555,555,555,555,555,333,555,555,555,46.8,40.0,50.0,25.0,50.0,90.0,40.0,0.0,0.0,0.0,49.1,52.2,31.7,20.0,40.0,35.0,C,C,C,B,B,B,D,E,C,A,A,A,E,F,B,D,F,C,A,A,A,A,A,A,33.0,B,A,B,A,A,B,B,A,E,A,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,8.0,5.0,4.0,6.0,6.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,5.0,5.0,7.0,7.0,4.0,7.0,6.0,1.0,2.0
2015,1126,115,10028,13,11169,1,4109401,41,4,24,F,2008,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CABBDADCDBEEECCCDEBCBDACDBB,XAXBDADCDXEEECCCDEBCBDXCDBB,BDAADDCE,101111.0,BEEDECBCECADCABDEEBCEEEBDDC,909000010900000001110090100,555,555,555,555,555,333,555,555,333,333,333,28.6,59.1,62.5,54.0,51.0,55.0,50.0,57.0,45.0,60.0,18.4,21.7,0.0,0.0,0.0,0.0,C,D,C,A,B,B,B,D,B,E,A,A,B,B,C,B,B,B,A,A,A,A,A,A,41.0,A,A,B,C,A,C,E,A,C,F,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0
2015,2426,10005,10022,2,81038,1,1501402,15,1,39,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BBBBDDAD,11100.0,EABEBBDDEAAECBCADCCCBAEACDB,011100109900010018901001010,555,555,555,555,555,555,555,555,555,555,555,36.7,35.1,37.5,31.5,39.0,75.0,30.0,24.0,40.0,20.0,37.2,39.1,26.7,60.0,20.0,0.0,D,C,C,C,B,B,B,A,D,B,C,A,B,D,C,D,E,B,C,B,A,A,A,A,15.0,D,A,B,H,A,A,B,E,A,G,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
2015,519,10008,10028,2,10493,1,2927408,29,2,22,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ECABEDDE,1110101.0,BCACACCEAEDCDBDEDCCBCBEECAD,000000019900110018900100001,555,555,555,555,555,555,555,555,555,555,555,35.3,59.7,62.5,55.5,63.0,75.0,60.0,48.0,80.0,40.0,27.2,26.1,33.3,40.0,40.0,20.0,B,D,A,A,C,B,B,B,B,A,A,A,F,E,B,C,G,B,A,B,A,A,A,A,28.0,B,A,A,A,A,C,C,E,A,F,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2015,1208,10008,10022,22,18804,1,2408102,24,2,34,F,1997,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BDCBEDDE,10101.0,AECDBACDBBCBACBECCDACBDCCDD,110010099010001119099901008,555,555,555,555,555,555,555,555,555,555,555,41.7,55.9,37.5,83.5,88.0,80.0,90.0,79.0,75.0,80.0,37.0,40.0,20.0,60.0,0.0,0.0,C,B,B,C,B,B,B,C,D,B,C,A,B,B,C,C,C,E,E,I,A,A,A,A,24.0,A,A,A,F,B,C,B,E,A,C,6.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,8.0,6.0,1.0,1.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,6.0,6.0,6.0
2015,207,10008,10020,2,18997,1,3543402,35,3,28,M,2005,2009,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACAAADEE,11100101.0,ECEABDEDBEADADCCDBADBBEEEEB,000000009900000118901100100,555,555,555,555,555,555,555,555,555,555,555,35.9,62.7,62.5,63.0,68.0,60.0,70.0,58.0,50.0,60.0,27.0,21.7,56.7,60.0,55.0,55.0,C,C,C,B,B,C,E,E,D,A,A,A,E,E,B,C,F,B,A,B,A,F,A,A,35.0,E,A,B,A,A,D,C,A,B,E,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0
2015,4652,10005,10022,1,112932,1,3549904,35,3,22,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CDADDDCD,101110.0,CCACEBCEDACECDBABDEACDCEADA,001001001191110090100110001,555,555,555,555,555,555,555,555,555,555,555,47.1,61.0,50.0,77.5,73.0,85.0,70.0,82.0,90.0,80.0,42.4,44.0,33.3,15.0,15.0,70.0,C,C,A,A,A,A,A,A,A,A,A,A,D,D,B,D,C,C,E,E,A,A,A,A,35.0,A,A,B,A,B,B,A,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,1149,10005,10020,102,106841,1,3545209,35,3,19,F,2013,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,3,0,ACABDDCE,ACABDDCE,AEEDBCEAACBABBEDCBCECEBCDCE,AEEDXCEAAXBABXEDCBCECEBCDCE,CCADEBDE,1100001.0,AECECCDAAEABBBEDCBEDBBBCDBB,110091011900191111000011100,555,555,555,555,555,555,555,555,555,555,555,54.2,50.1,37.5,69.0,79.0,75.0,80.0,59.0,55.0,60.0,55.6,54.2,63.3,60.0,30.0,100.0,C,D,C,B,C,D,A,D,D,A,A,A,D,E,B,C,B,B,A,B,A,A,A,A,35.0,A,A,C,D,A,E,B,A,A,B,5.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,4.0,6.0,5.0,3.0,5.0,6.0,2.0,5.0,8.0,3.0,2.0,6.0,5.0,7.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,6.0,6.0,4.0,6.0,6.0,2.0,2.0
2015,527,10008,10028,2,10792,1,5208707,52,5,24,F,2008,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACABDDCA,11111110.0,DCCBBDBDDEAEABBADBCDCBEBCDD,000000009900011018900100011,555,555,555,333,555,333,333,333,333,333,333,29.8,52.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,26.1,0.0,0.0,0.0,0.0,C,D,C,B,B,B,B,C,B,A,A,A,D,D,B,H,D,A,A,E,A,A,A,A,52.0,A,A,B,C,B,C,D,E,H,H,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,8.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0
2015,322,10008,10028,2,43647,1,5208707,52,5,42,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CDCEDDAB,1100.0,AABEACBCBCAACAEBDBBCBBCCDCB,111100009901000018901110000,555,555,555,555,555,555,555,555,555,555,555,39.3,36.6,25.0,54.0,75.0,55.0,80.0,33.0,85.0,20.0,40.2,39.1,46.7,40.0,55.0,45.0,.,.,.,.,.,.,.,.,.,B,B,A,B,B,C,D,E,E,C,B,A,A,A,A,52.0,A,C,B,K,A,C,C,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,375,10008,10028,22,106389,0,3550308,35,3,35,M,2009,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CAADDEEE,101001.0,ADDEAAAABBDAAEACADAACAECDAD,101000099000000009099911018,555,555,555,333,555,333,333,333,333,333,333,21.6,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,25.0,0.0,0.0,0.0,0.0,D,C,A,C,D,C,B,B,B,B,A,A,B,F,C,E,C,D,E,B,A,A,A,A,21.0,E,A,B,A,A,A,B,E,H,E,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0
2015,736,10005,10022,1,16500,1,3203205,32,3,24,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ADABDDED,10111100.0,EDAECCBDECECBDABACEDDCAEADA,011010000090011190101000001,555,555,555,555,555,555,555,555,555,555,555,41.9,63.9,62.5,66.0,85.0,65.0,90.0,47.0,75.0,40.0,34.6,36.0,26.7,35.0,45.0,0.0,D,D,B,D,D,D,C,E,D,A,A,A,C,D,B,B,B,C,C,E,A,A,A,A,32.0,A,A,G,B,A,A,B,A,C,I,6.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0
2015,4863,10005,10022,1,117248,1,3151800,31,3,29,F,2008,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CCABDDCD,1111110.0,BEEDDAEBDDEDBDAABCBEDCCCDEB,000000001090011090001010010,555,555,555,555,555,555,336,555,555,555,555,35.0,52.8,75.0,19.5,0.0,0.0,0.0,39.0,35.0,40.0,29.1,24.0,58.3,60.0,45.0,70.0,C,D,B,B,A,E,E,E,C,B,A,A,E,E,D,C,C,C,E,E,A,A,A,A,31.0,D,D,C,D,A,C,E,E,E,H,5.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,1.0,6.0,4.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,1.0,5.0
2015,1561,10005,10022,804,38302,1,3552205,35,3,22,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACABDDCE,ACABDDCE,DBDCCEDBDCCEEBEEBEAACAEDABC,DBDCCEDBDCCEEXEEBEXAXAEXABX,CBCAEDBE,101.0,DBDDCEABDCCEDDAEEEDACBECAAA,111011011111090101919019109,555,555,555,555,555,555,555,555,555,555,555,53.4,33.6,25.0,46.5,30.0,70.0,20.0,63.0,75.0,60.0,60.0,68.2,13.3,10.0,30.0,0.0,C,C,C,B,B,C,B,D,C,A,C,A,C,F,B,D,F,C,A,B,A,A,A,A,35.0,E,E,B,C,A,B,B,E,A,F,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0
2015,1045,10005,10020,2,17421,1,3526704,35,3,30,F,2002,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACADDDEE,11101101.0,EEBECADADCADDBBCDECABBC.EDD,001100109900111118911110111,555,555,555,333,555,333,333,333,333,333,333,52.8,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,65.2,0.0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,A,A,D,D,B,E,B,C,E,H,A,A,A,A,35.0,A,A,A,G,B,C,B,E,C,C,6.0,6.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,6.0,6.0,1.0,3.0,6.0,1.0,3.0,3.0,1.0,6.0,6.0,6.0,7.0,6.0,1.0,1.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015,1559,10008,10020,2,38852,1,3205002,32,3,22,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCADDDAB,1101100.0,DDBABCBEACAACABEDBCCBDECEED,001000019901001018901000101,555,555,555,333,555,333,333,333,333,333,333,29.7,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,34.8,0.0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,A,A,D,F,B,D,C,C,A,D,A,A,A,D,32.0,A,A,B,C,A,B,D,E,E,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,9,115,10028,2,764,1,4113700,41,4,26,F,2006,2010,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCADDDAC,1101100.0,EABABEEDACBDCBEEDCCCBBCAEEB,011001009910010018901111100,555,555,555,555,555,333,555,555,333,333,333,42.3,47.4,50.0,43.5,71.0,75.0,70.0,16.0,0.0,20.0,40.6,47.8,0.0,0.0,0.0,0.0,C,D,B,C,D,D,B,C,D,A,C,A,B,B,D,A,C,D,A,A,A,B,A,B,35.0,A,A,C,E,A,A,B,D,A,A,4.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,8.0,5.0,3.0,4.0,6.0,3.0,6.0,3.0,5.0,5.0,4.0,2.0,8.0,8.0,6.0,5.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,5.0,6.0,5.0,5.0,2.0
