NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2018,4751,10005,10022,1,1178816,1,4118402,41,4,23,F,2012,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BACDEDDE,1101011.0,DADBACDAEECAAEBBEACBAAAACAA,990900191100118000119190199,555,555,555,555,555,555,555,555,555,555,555,"51,8","56,3","62,5",47,43.0,55.0,40.0,51.0,75.0,45.0,"50,3",50,"51,7",45.0,60.0,50.0,C,D,C,C,C,C,C,D,D,A,B,A,D,E,B,C,E,C,C,H,A,A,A,A,41.0,D,A,B,H,A,D,B,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0
2018,383,118,10028,86,1323639,1,1500800,15,1,30,F,2006,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,CACCCDDE,11100011.0,BBAAACACDAECEABCAEAEDDEDBEC,919199901110190100009001111,555,555,555,555,555,555,555,555,555,555,555,"55,7","56,9","62,5","48,5",44.0,60.0,40.0,53.0,65.0,50.0,"55,3",55,"56,7",40.0,65.0,65.0,C,C,C,B,B,C,E,D,D,A,D,A,B,B,C,C,B,E,E,B,A,A,A,A,15.0,A,B,B,K,A,B,C,D,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,1439,10005,10022,81,57016,1,3509502,35,3,24,F,2011,2013.0,3.0,0,0,8,0,0,0,27,0,5,0,CACBEBDE,CACBEBDE,EDCCCDADBEBABDDDAEACBBCCEDE,EDCXCDADBEXABDDDXEACBBCXEDX,CACADBDD,11100110.0,DAEDDCADCBBCAEDEDEACDBABBAE,000900110090001091110109009,555,555,555,555,555,555,555,555,555,555,555,"42,2","60,9","62,5","58,5",53.0,65.0,50.0,64.0,80.0,60.0,36,"31,8",60,70.0,20.0,90.0,.,.,.,.,.,.,.,.,.,A,A,A,E,E,B,D,F,B,B,B,A,A,E,A,35.0,B,A,B,C,A,E,E,A,C,C,5.0,2.0,6.0,5.0,4.0,2.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,3.0,6.0,1.0,5.0,3.0,2.0,4.0,5.0,6.0,6.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0
2018,231,10008,10022,1,67518,1,3548708,35,3,28,F,2008,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BACCCDCD,1100000.0,BBDBAABBCECBECBEEBCAECCAACA,990900090100008001109090099,555,555,555,555,555,555,555,555,555,555,555,"22,4","36,4",25,"53,5",48.0,80.0,40.0,59.0,55.0,60.0,"17,7","16,7","23,3",0.0,20.0,50.0,C,C,C,A,A,B,E,E,D,A,A,A,B,B,B,B,B,D,E,B,A,A,A,D,35.0,A,A,B,A,B,B,B,A,C,C,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
2018,160,10008,10022,1,18169,1,2611606,26,2,25,M,2010,2011.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CACBEBDE,11111111.0,BDDBCADBDECAACEBBDDCABEBAEA,990900190100108000009090099,555,555,555,333,555,333,333,333,333,333,333,"25,7",60,100,0,0.0,0.0,0.0,0.0,0.0,0.0,"14,2","16,7",0,0.0,0.0,0.0,C,C,C,B,B,B,D,C,B,A,D,A,F,F,C,D,A,C,E,H,A,A,A,A,26.0,B,A,B,B,B,A,C,A,H,A,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0
2018,3149,118,10022,1,46035,1,3122306,31,3,25,F,2014,2015.0,1.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DACCADAE,1100001.0,EBDACCBDCEECEEDBAAECCDEDEBC,990900090101018000009090099,555,555,555,555,555,555,555,555,555,555,333,"19,4","35,1","37,5","31,5",28.0,0.0,35.0,35.0,35.0,35.0,"14,2","16,7",0,0.0,0.0,0.0,D,D,C,B,B,D,B,B,D,A,C,A,B,B,B,E,B,D,C,H,A,A,A,A,31.0,A,A,B,A,A,C,B,E,B,B,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0
2018,5,10002,10028,1,108006,2,2211001,22,2,25,M,2010,2014.0,3.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,AAABEDEE,1011001.0,BADAAAEBEAEAEEDADACACDAEBCA,990900091000018110109091099,555,555,555,555,555,555,555,555,555,555,555,"35,4","48,2",50,"45,5",30.0,70.0,20.0,61.0,65.0,60.0,"31,1","33,3","18,3",5.0,0.0,50.0,A,E,D,A,A,C,A,A,D,A,A,A,A,B,B,C,B,C,B,A,A,A,A,A,22.0,A,A,B,C,A,A,E,E,A,A,6.0,4.0,1.0,2.0,6.0,1.0,5.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,1.0,5.0,2.0,2.0,3.0,6.0,1.0,2.0,4.0,1.0
2018,316,10008,10028,2,72197,1,3550308,35,3,34,F,2002,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DADCDDBE,1000001.0,ECAADADBCBEEDBBBBDDACBDCEAB,091111110990099009009109000,555,555,555,555,555,555,555,555,555,555,555,"33,7","25,8",25,27,22.0,70.0,10.0,32.0,60.0,25.0,"36,3","36,8","33,3",50.0,20.0,30.0,.,.,.,.,.,.,.,.,.,A,A,A,D,D,B,D,A,D,E,D,A,A,A,A,35.0,A,A,A,A,A,B,B,C,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,1945,10005,10022,2,101119,1,5107925,51,5,26,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DBACEDDE,1011.0,BCABDCEBBBDCCCCEAEBDAABDBEC,091010010990099109009019100,555,555,555,555,555,555,555,555,555,555,555,"33,6","42,7","37,5","50,5",46.0,50.0,45.0,55.0,55.0,55.0,"30,6","31,6",25,50.0,0.0,25.0,D,E,A,D,D,C,B,D,D,C,D,A,D,D,A,A,C,C,D,E,A,A,A,A,51.0,B,A,B,C,B,D,C,E,D,E,6.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,1.0,6.0,5.0,6.0,6.0,6.0,4.0,1.0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
2018,316,10008,10028,22,72193,1,3550308,35,3,22,M,2014,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CBCCEABD,10101000.0,ADCBEBADCCCEEABEDDABDABDDEC,990990101000090088990091090,555,555,555,333,555,555,333,333,555,333,555,"23,3","22,5","37,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"23,5","18,8",50,80.0,0.0,70.0,C,E,C,D,B,D,C,E,D,B,A,A,C,B,C,B,B,E,E,B,A,A,A,A,35.0,A,A,B,C,A,B,E,C,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,1660,10005,10020,2,68924,1,5300108,53,5,30,F,2006,2015.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,AACEEBDE,1101111.0,ACBADCDDEBEAEBCECBBCBBBCBAC,090110101990199119009119100,555,555,555,555,555,555,555,555,555,333,555,"51,8","61,8",75,42,51.0,75.0,45.0,33.0,45.0,30.0,"48,5","52,6",25,50.0,0.0,25.0,D,C,B,B,B,D,A,D,B,A,A,A,E,E,B,D,C,C,D,H,A,A,A,D,53.0,A,A,B,C,A,C,B,E,E,B,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0
2018,298,10005,10028,1,97980,2,4113700,41,4,33,F,2004,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CADADEDC,11000010.0,CACDDBADEEBDAABDDAABBDABEEA,990910091100108010019090099,555,555,555,555,555,555,555,555,555,555,555,"34,4","42,9","37,5",51,51.0,55.0,50.0,51.0,75.0,45.0,"31,6","33,3","21,7",40.0,0.0,25.0,C,C,C,B,B,C,B,D,D,A,D,A,B,A,B,H,D,D,E,B,A,A,A,A,29.0,A,C,C,C,A,B,B,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,580,10002,10028,26,80088,1,2611606,26,2,27,M,2009,2012.0,3.0,0,0,8,0,0,0,27,0,2,0,CACBEBDE,CACBEBDE,ECAEDBADCECCDAEADDBAADCDCDE,ECAEDBADCEXCDAEADXBAADCDCDE,BCDEDCBA,0.0,BCDEABABABABABABABBCCDDEAAB,010101100090000009100100000,555,555,555,555,555,555,555,336,333,336,555,"15,3",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"20,4",24,0,0.0,0.0,0.0,A,B,A,A,C,A,A,A,A,A,A,A,D,E,B,C,B,B,B,A,A,F,B,A,26.0,B,A,A,B,A,A,C,E,E,A,3.0,3.0,3.0,2.0,2.0,5.0,6.0,6.0,5.0,3.0,2.0,4.0,6.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,3.0,2.0,2.0
2018,383,118,10028,88,1313833,1,1501402,15,1,34,F,2015,2016.0,1.0,0,0,8,0,0,0,27,1,4,0,CACBEBDE,CACBEBDE,DBEACECZCEDCADDCEABCDBBCBDC,DXEACECZXXDXADDCEABCDBBCBDC,CAEBDBDE,11010111.0,CAEACDCEAADCEDDAEABCDBBCBDC,091110189919011011111111111,555,555,555,555,555,555,555,333,555,555,555,73,"52,6",75,19,38.0,50.0,35.0,0.0,0.0,0.0,"79,8","81,8","68,3",40.0,85.0,80.0,C,C,C,C,C,C,C,C,C,A,A,A,E,F,A,B,F,D,E,H,A,A,A,A,15.0,E,A,A,A,A,C,B,A,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,1185,10005,10020,86,112996,2,2927408,29,2,28,F,2008,2018.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,ABCEEDDE,101011.0,ECABBDAADADBBBBDADBDACBEBEC,909099911100090000119110111,555,555,555,555,555,555,335,555,555,555,555,"42,3",31,50,"2,5",0.0,0.0,0.0,5.0,25.0,0.0,46,50,"23,3",10.0,50.0,10.0,C,C,C,B,B,D,E,D,C,B,B,A,B,C,C,C,A,B,A,B,A,A,A,A,29.0,A,A,B,C,A,A,A,E,F,C,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,2067,10005,10022,2,5000858,1,2928703,29,2,23,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BBBBBECB,10000.0,BBCEDCDBEBADBDBEAABCBBBBADB,090010111991099109009119000,555,555,555,555,555,555,555,555,555,555,555,"35,7","23,5","12,5",40,59.0,75.0,55.0,21.0,65.0,10.0,"39,8","42,1","26,7",40.0,20.0,20.0,E,E,B,D,C,D,D,D,B,A,D,A,B,B,B,D,B,B,A,B,A,A,A,A,29.0,B,A,B,A,B,A,B,E,E,C,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,6.0,3.0,1.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,3.0
2018,316,10008,10028,1,72189,1,3550308,35,3,22,M,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DADCAADE,1000011.0,BDBEBCEDCEDACECAEAACDDABDBB,991900090110018100009090099,555,555,555,555,555,555,555,555,555,555,555,"26,3","34,5","37,5",30,36.0,60.0,30.0,24.0,40.0,20.0,"23,6","27,8",0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,A,A,D,D,B,C,A,C,E,B,A,A,A,A,35.0,A,A,C,H,B,B,B,D,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2018,4256,10005,10022,1,1111999,1,3143302,31,3,24,F,2012,2016.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAACEDDA,11001010.0,AABCDEBBEACCADDCEBEEAAAACEA,991911091001108001009190199,555,555,555,555,555,555,555,555,555,555,555,"47,7","46,2",50,"40,5",55.0,75.0,50.0,26.0,50.0,20.0,"48,2",50,"38,3",30.0,60.0,25.0,C,C,B,B,B,A,B,D,D,A,A,A,D,D,B,E,C,C,E,E,A,A,A,C,31.0,B,A,B,C,A,B,B,E,B,C,5.0,4.0,5.0,3.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
2018,1060,10005,10020,1,5000621,1,5300108,53,5,50,F,1989,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BBCCDDDD,100010.0,BCBDBDEBCABDADADEECEEBAECBA,991900090000108000109091199,555,555,555,555,555,555,555,555,555,555,555,"29,2","36,2",25,53,47.0,75.0,40.0,59.0,55.0,60.0,"26,9","27,8","21,7",20.0,20.0,25.0,C,C,C,B,B,C,E,B,B,B,D,A,D,B,C,E,C,C,B,E,A,A,A,C,53.0,A,B,B,A,A,B,C,E,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,575,10002,10028,2,12951,1,3106200,31,3,26,M,2010,2012.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBCEDCCB,10100000.0,BCCCCDDCDCCDCDCCDCDCDCCDCCC,090000100991099009009009010,555,555,555,555,555,555,555,555,555,555,555,"20,6","29,2",25,"35,5",47.0,55.0,45.0,24.0,40.0,20.0,"17,7","15,8","28,3",25.0,30.0,30.0,D,D,A,C,C,C,D,C,B,A,B,A,E,B,B,C,C,C,D,A,A,A,A,A,31.0,A,A,B,A,A,A,A,C,C,A,6.0,6.0,1.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,1.0,4.0,4.0,3.0,3.0,6.0,6.0,6.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0
2018,3294,10005,10020,84,75913,1,3518800,35,3,26,M,2010,2017.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEDABBCDBCECCEBDCBAAEBCDDB,XEEDABBCDBCECCEXDXBAAEBCDDX,DADBCD*D,1010000.0,AEBBCEDEDBCAEDCABCEDADCCDDB,910000001110000909001001119,555,555,555,555,555,555,555,555,555,555,555,"36,4","26,2",25,28,47.0,75.0,40.0,9.0,45.0,0.0,"39,8","34,8","68,3",70.0,35.0,100.0,C,C,B,B,A,D,B,C,B,A,B,A,A,D,A,B,C,E,E,B,A,A,A,A,35.0,A,A,B,A,A,A,B,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,47,10001,10028,22,1148034,1,5201405,52,5,26,F,2009,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,BAACEDCE,1001001.0,ABDCDCACEEDEABCACDBEEBEDACD,990991110100091188991191090,555,555,555,555,555,333,555,333,333,333,333,"43,2","28,9","37,5",16,32.0,80.0,20.0,0.0,0.0,0.0,"47,9","56,3",0,0.0,0.0,0.0,D,C,B,C,D,C,B,D,D,B,D,A,B,B,C,C,D,E,D,A,A,A,A,A,52.0,A,A,F,K,A,C,C,E,C,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,2079,10005,10022,22,101203,1,1503606,15,1,20,F,2014,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CACDEDDD,11101010.0,BEDBABAECDCCBDEAABCDEBABDBD,990990101000090188991190090,555,555,555,555,555,555,555,555,333,555,333,"36,1","59,9","62,5",56,72.0,60.0,75.0,40.0,60.0,35.0,"28,1","31,3",10,0.0,30.0,0.0,C,D,C,B,C,C,D,A,D,A,B,A,C,C,B,C,B,C,E,G,A,F,A,A,15.0,A,A,B,C,A,C,B,A,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,13,10008,10028,1,42313,1,4319505,43,4,34,M,2009,2010.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,AEAEBAED,0.0,BDAEBACDBAEBBADBBECBEAABCAB,990900090000008000119190199,555,555,555,555,555,555,555,555,555,555,555,"20,5","14,2",0,"35,5",36.0,60.0,30.0,35.0,55.0,30.0,"22,6","22,2",25,55.0,20.0,0.0,C,B,C,B,C,B,B,C,B,B,A,A,C,C,C,D,D,D,E,B,A,A,A,A,43.0,A,A,C,C,A,B,B,E,A,C,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
2018,23,10007,10028,1,34666,1,4313409,43,4,49,M,2009,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CACCEBEE,11101101.0,BABBCADBCECADCBAEDCEAEADCDA,991900190100008100109090199,555,555,555,555,555,555,555,336,555,336,336,"37,1",56,75,"27,5",55.0,75.0,50.0,0.0,50.0,0.0,"30,8","33,3","16,7",50.0,0.0,0.0,C,C,C,B,A,B,D,E,D,C,A,A,C,B,C,E,E,F,E,K,A,A,A,A,43.0,A,A,A,B,B,A,A,C,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
